country_code,year,total_population,male_population,female_population,working_age_population_ratio,mortality_rate,life_expectancy,life_expectancy_male,life_expectancy_female,fertility_rate
SMR,1978,21026.0,10532.0,10494.0,50.8105006455315,,75.889,72.878,79.074,1.771
SOM,1978,4814892.0,2403683.0,2411209.0,91.4027052189116,,47.013,45.418,48.67,7.13
SRB,1978,7504017.0,3634876.0,3869141.0,45.7465092488808,,71.3456829268293,68.653,74.173,1.889
SSD,1978,4127657.0,2005382.0,2122275.0,91.9497633910967,159.8,37.592,36.802,38.322,7.329
STP,1978,93794.0,47823.0,45971.0,98.7919121698953,52.7,59.141,57.282,61.114,6.473
SUR,1978,381502.0,193242.0,188260.0,88.4295479690217,,60.401,57.813,63.469,4.08
SVK,1978,4890125.0,2406460.0,2483665.0,57.44068517465,21.3,70.4264390243902,66.904,74.125,2.47
SVN,1978,1862548.0,890176.0,972372.0,52.4101457944476,,70.7024390243902,66.8,74.8,2.196
SWE,1978,8275599.0,4106985.0,4168614.0,56.5593822226115,7.7,75.4690243902439,72.43,78.66,1.6
SWZ,1978,558446.0,266046.0,292400.0,105.200130811657,91.0,56.785,55.052,58.368,6.647
SXM,1978,11039.0,5436.0,5603.0,60.6607480716053,,71.971,70.362,73.501,2.683
SYC,1978,62150.0,32077.0,30073.0,82.1939493433396,26.6,68.0320731707317,64.695,71.536,3.919
SYR,1978,8372759.0,4269752.0,4103007.0,107.047891676204,53.5,65.932,63.655,68.521,7.345
TCA,1978,7083.0,3507.0,3576.0,92.1074043938161,32.5,66.432,64.758,67.924,4.485
TCD,1978,4411366.0,2174473.0,2236893.0,96.8631252094649,131.9,43.017,40.506,45.664,6.891
TGO,1978,2768148.0,1366780.0,1401368.0,96.1608943551485,103.8,50.902,49.429,52.364,6.983
THA,1978,43788976.0,22051978.0,21736998.0,77.1569484226574,54.2,61.266,58.096,64.689,3.617
TJK,1978,3768508.0,1871573.0,1896935.0,89.4842829150709,97.0,58.396,56.141,60.616,6.4
TKM,1978,2691088.0,1318411.0,1372677.0,86.4615725728223,115.3,58.279,54.515,62.039,5.61
TLS,1978,628775.0,307967.0,320808.0,68.1239053998048,,22.933,19.322,28.237,5.094
TON,1978,97204.0,49216.0,47988.0,94.4274427442744,26.0,65.854,63.165,69.028,5.684
TTO,1978,1093380.0,541958.0,551422.0,65.6761875899689,38.8,66.198,63.659,68.81,3.129
TUN,1978,6309390.0,3171889.0,3137501.0,87.3593814819335,68.9,62.147,60.68,63.676,5.401
TUR,1978,43645306.0,22237025.0,21408281.0,82.180710142901,111.2,61.614,58.453,65.42,4.691
TUV,1978,6957.0,3235.0,3722.0,65.7612580414582,57.3,59.571,56.483,62.349,3.59
TZA,1978,17976566.0,8924544.0,9052022.0,98.2159144637489,104.5,50.351,48.369,52.471,7.06
UGA,1978,12692113.0,6292511.0,6399602.0,101.998802532825,123.2,45.596,42.781,48.713,7.163
UKR,1978,49521243.0,22561883.0,26959360.0,49.8762281022617,25.2,69.839,64.698,74.203,1.969
URY,1978,2925715.0,1438249.0,1487466.0,59.8949705783176,43.3,70.265,66.813,73.981,2.829
USA,1978,222585000.0,108281999.0,114303001.0,51.5006827178822,13.8,73.3560975609756,69.6,77.3,1.76
UZB,1978,14816349.0,7356482.0,7459867.0,85.8046168146196,,62.44,59.536,65.293,5.281
VCT,1978,102775.0,50325.0,52450.0,99.5902355659993,50.2,67.273,65.938,68.443,4.554
VEN,1978,14416684.0,7243566.0,7173118.0,82.0338489114978,39.0,68.108,65.55,70.874,4.397
VGB,1978,10886.0,5547.0,5339.0,67.6574772832281,29.3,69.028,66.623,71.893,3.113
VIR,1978,95929.0,46235.0,49694.0,72.3079410126991,,68.2636829268293,64.671,72.036,3.303
VNM,1978,50249552.0,24628042.0,25621510.0,84.7838467544662,49.6,64.529,60.219,69.012,5.104
VUT,1978,109963.0,58258.0,51705.0,90.9577146826431,57.4,59.881,58.505,61.91,5.768
WSM,1978,161375.0,83333.0,78042.0,101.504651307985,36.4,64.132,61.591,67.105,6.146
YEM,1978,8926586.0,4436646.0,4489940.0,102.311172958352,167.2,48.484,46.385,50.622,8.501
ZAF,1978,27869507.0,14125295.0,13744212.0,82.6088976334202,98.7,58.991,56.638,61.565,4.853
ZMB,1978,5465374.0,2663664.0,2801710.0,110.576373295277,80.7,56.335,54.855,57.757,7.294
ZWE,1978,6543575.0,3131089.0,3412486.0,107.828866712826,73.5,54.73,49.017,61.166,6.658
ABW,1979,59191.0,28880.0,30311.0,54.7032226026502,,70.507,66.748,74.349,2.257
AFG,1979,13655567.0,6954359.0,6701208.0,93.747143749577,192.9,38.844,37.09,40.881,7.612
AGO,1979,7847207.0,3938443.0,3908764.0,89.5063305567818,,41.913,39.062,45.184,7.461
ALB,1979,2617832.0,1327023.0,1290809.0,72.2706705167925,61.3,69.617,66.828,72.597,3.782
AND,1979,34306.0,18550.0,15756.0,43.6437484297797,,76.819,73.663,80.975,1.795
ARE,1979,912010.0,658117.0,253893.0,39.7832157757117,29.1,67.645,65.973,71.126,6.059
ARG,1979,27568895.0,13591576.0,13977319.0,61.1212136531302,39.7,68.434,65.072,72.001,3.339
ARM,1979,3078501.0,1467161.0,1611340.0,56.8419974689271,71.7,64.8208292682927,61.414,68.398,2.53
ASM,1979,31611.0,16385.0,15226.0,78.9977349943375,,69.114,66.451,72.24,4.756
ATG,1979,64274.0,30269.0,34005.0,67.9900679560899,13.9,72.823,69.729,75.595,2.632
AUS,1979,14514000.0,7253654.0,7260346.0,53.9751887134935,11.3,74.0039024390244,70.56,77.62,1.907
AUT,1979,7549425.0,3566276.0,3983149.0,57.2297462222411,14.6,72.3121951219512,68.8,76.0,1.6
AZE,1979,6071300.0,2914827.0,3156473.0,65.2719107167454,,60.931,57.341,64.156,3.605
BDI,1979,4203530.0,2057930.0,2145600.0,96.2525310483828,116.5,45.038,43.656,46.361,7.307
BEL,1979,9848382.0,4811658.0,5036724.0,53.8951234894706,12.7,73.1936585365854,69.94,76.61,1.69
BEN,1979,3818528.0,1851524.0,1967004.0,97.9219513712156,117.2,47.362,44.818,49.882,6.905
BFA,1979,6763903.0,3321620.0,3442283.0,92.2838062841082,127.2,45.702,44.422,46.972,7.194
BGD,1979,85935072.0,44148270.0,41786802.0,92.9139846796321,135.8,51.959,52.867,50.992,6.421
BGR,1979,8825940.0,4399660.0,4426280.0,50.8963055286279,20.6,71.3082926829268,68.64,74.11,2.16
BHR,1979,343457.0,204809.0,138648.0,61.8316834015766,30.7,70.296,69.251,71.787,4.937
BHS,1979,228230.0,115307.0,112923.0,67.4561422817019,25.3,68.96,65.891,72.34,2.937
BIH,1979,4113300.0,1992594.0,2120706.0,53.2345099330668,,69.083,65.89,72.162,1.993
BLR,1979,9584000.0,4450420.0,5133580.0,50.8777641376275,17.1,69.9336341463415,65.479,74.611,2.05
BLZ,1979,141678.0,71651.0,70027.0,97.3767431493013,52.3,66.677,64.748,68.762,5.992
BMU,1979,53517.0,27201.0,26316.0,45.4384868331657,,72.402,68.654,76.544,1.661
BOL,1979,5630849.0,2791355.0,2839494.0,82.6501689989166,122.0,51.353,49.739,52.952,5.542
BRA,1979,118380821.0,59045469.0,59335352.0,73.1089170258223,79.8,61.365,59.103,63.73,4.12
BRB,1979,251269.0,123689.0,127580.0,58.3261921564674,25.0,71.549,69.538,73.388,1.862
BRN,1979,180422.0,100370.0,80052.0,71.355576450029,18.1,68.642,67.837,69.772,4.216
BTN,1979,419200.0,219600.0,199600.0,82.4596300326442,146.0,47.446,46.538,48.528,6.553
BWA,1979,901742.0,437967.0,463775.0,96.1598618220262,63.5,62.035,59.432,64.544,6.395
CAF,1979,2423794.0,1211373.0,1212421.0,87.8090414803462,114.7,49.5,48.163,50.876,6.09
CAN,1979,24201544.0,12061154.0,12140390.0,48.2388117003922,11.0,74.8663414634146,71.32,78.59,1.754
CHE,1979,6294365.0,3061787.0,3232578.0,51.5527233966837,8.7,75.4660975609756,72.31,78.78,1.52
CHL,1979,11339779.0,5653385.0,5686394.0,62.5126114537223,31.5,68.858,65.819,71.994,2.812
CHN,1979,969005000.0,493295797.0,475709203.0,70.9756079339853,51.2,63.704,61.528,65.95,2.745
CIV,1979,7902267.0,4042181.0,3860086.0,97.2015150713565,114.8,50.983,49.028,53.233,7.625
CMR,1979,8239641.0,4056078.0,4183563.0,93.6168737877857,109.5,50.535,49.092,51.958,6.581
COD,1979,25886782.0,12677459.0,13209323.0,89.2434788050197,115.2,45.278,44.279,46.22,6.479
COG,1979,1788524.0,885200.0,903324.0,96.8076525666095,64.3,56.524,54.641,58.42,6.143
COL,1979,25515626.0,12777886.0,12737740.0,79.3895939855375,48.7,66.162,63.402,68.984,3.888
COM,1979,327791.0,163518.0,164273.0,105.404084394954,130.1,50.126,48.924,51.512,7.162
CPV,1979,319480.0,151203.0,168277.0,111.688311688312,56.2,60.726,58.465,62.816,6.473
CRI,1979,2326490.0,1168470.0,1158020.0,71.8551431209603,22.1,72.537,70.249,74.93,3.651
CUB,1979,9763355.0,4964296.0,4799059.0,67.3507520568413,19.2,72.272,70.604,74.222,1.771
CUW,1979,147851.0,71898.0,75953.0,61.3189019334002,,70.716,68.22,73.108,2.312
CYM,1979,16351.0,8018.0,8333.0,56.7388803680982,,69.02,66.466,71.535,2.368
CYP,1979,677549.0,338514.0,339035.0,55.5256386419405,21.9,72.179,69.599,74.844,2.136
CZE,1979,10292341.0,4986107.0,5306234.0,58.5263300244959,15.5,70.749512195122,67.33,74.34,2.27
DEU,1979,78126350.0,37117879.0,41008471.0,53.1058661393606,13.5,72.6301707317073,69.457,75.962,1.38
DJI,1979,304513.0,150929.0,153584.0,93.3170391061452,106.2,51.597,49.683,53.559,6.523
DMA,1979,72959.0,35699.0,37260.0,94.1224989357173,20.2,69.195,67.439,70.736,2.96
DNK,1979,5116801.0,2527253.0,2589548.0,55.2707785537741,8.5,74.2192682926829,71.19,77.4,1.6
DOM,1979,5589690.0,2805617.0,2784073.0,87.583309730308,68.3,62.425,60.627,64.335,4.473
DZA,1979,18036655.0,9309759.0,8726896.0,100.158947243897,115.8,52.409,51.142,53.78,7.119
ECU,1979,7948869.0,3973048.0,3975821.0,86.4476872975171,73.3,62.854,60.425,65.362,4.855
EGY,1979,42818628.0,21483962.0,21334666.0,82.3354469933616,123.4,54.876,52.773,57.003,5.569
ERI,1979,1563332.0,765449.0,797883.0,88.2771552720826,92.9,43.78,40.984,46.735,6.621
ESP,1979,37191330.0,18245822.0,18945508.0,59.622922250837,13.5,74.8187804878049,71.77,78.02,2.37
EST,1979,1468333.0,679368.0,788965.0,51.7472804350477,,69.0543170731707,64.147,74.207,2.0
ETH,1979,34238652.0,16736586.0,17502066.0,96.0215448983728,147.0,42.376,38.99,45.999,7.248
FIN,1979,4764690.0,2303859.0,2460831.0,47.9253861134818,7.6,73.1553658536586,68.97,77.55,1.64
FJI,1979,626862.0,316211.0,310651.0,74.5846782840703,35.6,62.305,59.844,65.415,4.078
FRA,1979,54979851.0,26859129.0,28120722.0,57.8368716773569,10.5,73.8512195121951,69.9,78.0,1.87
FRO,1979,42521.0,22218.0,20303.0,62.701358331739,,75.7627804878049,73.514,78.124,2.696
FSM,1979,75054.0,37827.0,37227.0,102.222880853586,51.3,62.46,58.957,66.224,6.545
GAB,1979,729375.0,354729.0,374646.0,85.3082182209903,73.7,57.438,54.877,60.009,5.608
GBR,1979,56246951.0,27373386.0,28873565.0,56.9221498679676,12.7,73.2756097560976,70.3,76.4,1.86
GEO,1979,4430200.0,2048676.0,2381524.0,53.0177855284868,49.3,67.942,63.444,71.95,2.382
GHA,1979,11597255.0,5765531.0,5831724.0,96.8767114078693,90.7,50.787,48.988,52.712,6.513
GIB,1979,28575.0,14423.0,14152.0,53.3075808788025,,73.585,70.845,76.195,2.523
GIN,1979,4959283.0,2429448.0,2529835.0,86.274154818456,163.0,42.343,40.943,43.737,6.45
GMB,1979,689781.0,339672.0,350109.0,89.914538856737,127.4,44.517,43.446,45.624,6.411
GNB,1979,819867.0,399815.0,420052.0,99.3912715687586,,43.239,41.46,45.135,6.401
GNQ,1979,279846.0,135296.0,144550.0,85.5742705570292,,43.033,38.859,47.684,5.817
GRC,1979,9548258.0,4687145.0,4861113.0,56.4986231345198,18.6,74.5928292682927,71.966,77.351,2.26
GRD,1979,95490.0,46836.0,48654.0,85.1586132009618,28.9,67.941,65.54,70.094,3.344
GRL,1979,49600.0,26939.0,22661.0,51.8956330005512,,63.9548780487805,60.35,67.74,2.187
GTM,1979,6727797.0,3409103.0,3318694.0,93.0365584055066,92.3,56.6,53.939,59.59,6.216
GUM,1979,107636.0,56727.0,50909.0,59.8538628330413,,70.116,67.332,73.521,3.033
GUY,1979,770062.0,382890.0,387172.0,87.687245606766,59.3,60.735,58.372,63.363,3.86
HKG,1979,4929700.0,2545060.0,2384640.0,48.1686087052702,,73.6631707317073,70.59,76.89,2.12
HND,1979,3614981.0,1816509.0,1798472.0,102.03889898002,73.8,59.829,58.073,61.653,6.531
HRV,1979,4594778.0,2205603.0,2389175.0,48.6652162884122,,70.4273170731707,66.92,74.11,1.947
HTI,1979,5507590.0,2702805.0,2804785.0,82.824018119116,133.7,49.749,48.347,51.086,5.594
HUN,1979,10704152.0,5187309.0,5516843.0,54.1792512877256,22.8,69.6153658536585,66.23,73.17,2.01
IDN,1979,145434834.0,72349121.0,73085713.0,80.2501103736508,88.5,58.18,56.07,60.391,4.625
IMN,1979,63239.0,30149.0,33090.0,67.8361952281112,,68.071,63.256,73.146,1.96
IND,1979,671155747.0,347037463.0,324118284.0,78.2074598737802,111.7,53.014,53.212,52.807,4.808
IRL,1979,3373750.0,1695546.0,1678204.0,70.3137407535856,13.0,72.2680243902439,69.389,75.291,3.21
IRN,1979,38424952.0,19782459.0,18642493.0,86.1398248263411,94.6,58.453,57.291,59.744,6.549
IRQ,1979,13170365.0,6552341.0,6618024.0,105.818243929897,59.3,64.417,61.518,67.332,6.662
ISL,1979,225735.0,113844.0,111891.0,60.4078877242849,8.4,76.7731707317073,73.7,80.0,2.49
ISR,1979,3786000.0,1887644.0,1898356.0,71.2284624579561,16.4,73.5073170731707,71.8,75.3,3.298
ITA,1979,56317749.0,27338635.0,28979114.0,56.0719456120748,15.1,74.0026829268293,70.71,77.46,1.73
JAM,1979,2119486.0,1032294.0,1087192.0,91.4552319699379,33.7,68.813,66.993,70.524,3.719
JOR,1979,2153882.0,1103265.0,1050617.0,110.596086061667,48.3,66.049,65.032,67.105,7.448
JPN,1979,115890000.0,57225003.0,58664997.0,48.1485180661041,7.8,76.1087804878049,73.46,78.89,1.77
KAZ,1979,14978696.0,7158065.0,7820631.0,64.8880689023531,63.4,62.072,56.748,67.32,3.137
KEN,1979,15460666.0,7649400.0,7811266.0,116.41951437609,70.3,58.691,56.87,60.592,7.598
KGZ,1979,3552000.0,1730707.0,1821293.0,76.1130772884536,89.6,60.8662195121951,56.915,65.015,4.377
KHM,1979,5088808.0,2352589.0,2736219.0,85.7812984299081,137.5,41.072,33.338,49.963,4.556
KIR,1979,60172.0,29847.0,30325.0,82.7547456340167,90.3,57.106,55.489,58.688,4.965
KNA,1979,43033.0,20620.0,22413.0,87.9416517447701,43.6,64.198,61.421,66.81,3.23
KOR,1979,37534236.0,18992493.0,18541743.0,62.6787113052672,29.8,65.5463414634146,61.4,69.9,2.9
KWT,1979,1423514.0,817369.0,606145.0,70.4174498090529,33.0,71.0943170731707,68.647,73.664,5.333
LAO,1979,3228202.0,1606542.0,1621660.0,89.1748146021161,135.1,47.46,46.575,48.323,6.314
LBN,1979,2882635.0,1441234.0,1441401.0,78.4009709014258,55.5,59.557,55.781,63.704,4.077
LBR,1979,1872713.0,943021.0,929692.0,88.1059259936337,159.8,43.89,43.023,44.779,6.919
LBY,1979,3233846.0,1687603.0,1546243.0,101.401092998272,55.7,64.328,62.016,67.08,7.68
LCA,1979,117528.0,57228.0,60300.0,100.792728763753,26.8,67.364,64.924,69.591,4.583
LIE,1979,25575.0,12678.0,12897.0,48.75523499302,,74.6135609756098,71.956,77.404,1.673
LKA,1979,14579614.0,7458175.0,7121439.0,69.5588260264105,35.7,67.514,65.249,70.232,3.822
LSO,1979,1366169.0,669072.0,697097.0,83.8794298558488,107.8,55.843,51.885,60.132,5.789
LTU,1979,3397842.0,1602222.0,1795620.0,53.7032999344084,16.6,70.4821951219512,65.57,75.64,2.05
LUX,1979,362856.0,177485.0,185371.0,48.4881346499323,11.7,72.1766585365854,68.823,75.698,1.48
LVA,1979,2505953.0,1153039.0,1352914.0,50.2686116802756,15.2,68.4956097560976,63.52,73.72,1.87
MAC,1979,235200.0,117394.0,117806.0,63.1780875139624,,72.3346829268293,70.382,74.385,1.58
MAF,1979,8063.0,4019.0,4044.0,78.030470302495,,72.296,67.927,77.051,4.111
MAR,1979,18955589.0,9487886.0,9467703.0,89.9749657770075,103.1,54.376,53.332,55.472,5.849
MCO,1979,26892.0,12488.0,14404.0,57.125328659071,,74.87,71.682,77.896,2.264
MDA,1979,2683035.0,1244387.0,1438648.0,51.6866510138789,42.4,64.823,61.424,67.861,2.384
MDG,1979,8737581.0,4407765.0,4329816.0,101.410981781551,93.5,50.059,48.778,51.471,6.872
MDV,1979,160360.0,85466.0,74894.0,94.0547212507715,127.5,53.871,53.345,54.564,7.233
MEX,1979,65648865.0,32782101.0,32866764.0,96.7873763017081,60.6,63.862,60.811,67.068,4.964
MHL,1979,29738.0,15296.0,14442.0,113.229599885272,49.7,60.845,57.565,64.931,7.473
MKD,1979,1906523.0,937597.0,968926.0,56.4284208099391,,69.0623658536585,67.317,70.895,2.401
MLI,1979,7375266.0,3683649.0,3691617.0,89.0256801667569,159.4,39.506,38.954,40.068,7.348
MLT,1979,313342.0,151652.0,161690.0,49.6465891073032,15.6,72.3917073170732,70.32,74.567,2.1
MMR,1979,32596550.0,16344293.0,16252257.0,77.0855703391781,105.9,54.026,51.952,56.215,4.897
MNE,1979,566888.0,274114.0,292774.0,56.4942773063311,,71.2804634146342,69.019,73.655,2.197
MNG,1979,1660659.0,821706.0,838953.0,95.7965279972081,,55.0270487804878,53.249,56.894,6.424
MNP,1979,16488.0,8655.0,7833.0,78.6070190641248,,68.123,65.337,71.877,4.047
MOZ,1979,11028809.0,5299377.0,5729432.0,92.1756211358161,150.2,43.914,43.035,44.783,6.564
MRT,1979,1432758.0,710293.0,722465.0,95.6747617499802,99.8,52.763,50.951,54.621,6.702
MUS,1979,949888.0,483504.0,466384.0,62.534606842316,33.9,66.3225365853659,62.264,70.584,2.914
MWI,1979,6028749.0,2920657.0,3108092.0,93.3703197398614,135.4,43.703,41.713,45.692,7.465
MYS,1979,12627862.0,6345872.0,6281990.0,75.2486474911538,24.6,67.607,65.513,69.876,4.091
NAM,1979,962825.0,466361.0,496464.0,101.76783076101,69.9,59.519,56.442,62.5,6.314
NCL,1979,148132.0,76286.0,71846.0,75.7137942896457,,65.154,61.943,69.131,3.749
NER,1979,5955556.0,2938791.0,3016765.0,95.4962268319208,142.2,38.889,38.234,39.441,7.722
NGA,1979,71498242.0,35385429.0,36112813.0,90.749680406397,109.3,45.738,44.182,47.327,6.887
NIC,1979,3164525.0,1566278.0,1598247.0,99.5267386962048,87.6,50.828,43.842,59.713,6.069
NLD,1979,14038270.0,6969556.0,7068714.0,52.1860853771585,9.0,75.6060975609756,72.45,78.92,1.56
NOR,1979,4072517.0,2019141.0,2053376.0,59.0456674930368,8.4,75.4139024390244,72.17,78.82,1.75
NPL,1979,15190590.0,7712065.0,7478525.0,79.59928333329,148.0,47.766,47.644,47.822,5.644
NRU,1979,7468.0,4303.0,3165.0,49.8996386993175,,58.374,56.086,63.156,3.847
NZL,1979,3109000.0,1547479.0,1561521.0,59.5010883935639,13.2,73.0682926829269,69.8,76.5,2.12
OMN,1979,949116.0,478686.0,470430.0,100.554044716607,93.5,58.328,55.879,60.907,7.85
PAK,1979,78997039.0,41644520.0,37352519.0,88.292857948665,127.9,56.614,56.053,57.392,6.761
PAN,1979,1911552.0,967143.0,944409.0,82.05613440256,34.5,69.09,66.814,71.592,3.884
PER,1979,16933139.0,8483565.0,8449574.0,88.7813008934958,90.2,59.624,57.962,61.388,5.171
PHL,1979,46807103.0,23510599.0,23296504.0,89.9130687185418,52.4,61.727,58.627,64.976,5.255
PLW,1979,12337.0,6399.0,5938.0,85.0307484625769,40.7,61.616,56.915,67.683,3.486
PNG,1979,3067341.0,1621001.0,1446340.0,82.6841036043789,81.0,56.967,55.013,59.554,5.785
POL,1979,35247217.0,17171440.0,18075777.0,52.017382500801,21.7,70.7512195121951,66.8,74.9,2.28
PRI,1979,3168088.0,1541610.0,1626478.0,67.8058570438079,,72.718,69.183,76.389,2.846
PRK,1979,17983470.0,8588819.0,9394651.0,65.4530265713394,34.3,66.748,63.991,68.915,2.849
PRT,1979,9661265.0,4649334.0,5011931.0,59.7420024956833,24.6,71.1682926829268,67.9,74.6,2.31
PRY,1979,2973968.0,1492615.0,1481353.0,85.9943613207618,54.1,64.298,62.769,65.853,5.062
PSE,1979,,,,,73.4,,,,
PYF,1979,151569.0,78982.0,72587.0,78.9797484796599,,66.612,65.351,68.079,3.941
QAT,1979,258670.0,175960.0,82710.0,47.8232544317831,31.5,69.507,68.457,71.425,5.461
ROU,1979,22090488.0,10704217.0,11386271.0,58.949714573201,29.5,69.1531707317073,66.68,71.75,2.49
RUS,1979,138027000.0,63539388.0,74487612.0,46.3778738019684,21.8,67.1143902439024,61.49,73.02,1.9
RWA,1979,5189541.0,2590053.0,2599488.0,96.4242335466939,123.2,47.087,46.273,47.892,8.13
SAU,1979,5703698.0,3007391.0,2696307.0,86.6655975808114,91.5,61.518,59.808,63.444,7.227
SDN,1979,16355352.0,8270789.0,8084563.0,98.4144653709609,89.4,53.374,51.729,55.115,6.651
SEN,1979,5702895.0,2866446.0,2836449.0,95.0348148452142,99.2,47.478,46.535,48.451,7.29
SGP,1979,2383500.0,1214231.0,1169269.0,47.5816668090782,12.1,71.461756097561,68.672,74.391,1.79
SLB,1979,229953.0,121213.0,108740.0,106.315440035171,41.3,63.134,61.586,65.254,6.822
SLE,1979,3207499.0,1576766.0,1630733.0,85.0752822434997,142.0,42.53,40.822,44.272,6.582
SLV,1979,4480388.0,2223548.0,2256840.0,89.4816772747457,84.2,53.805,49.146,59.11,5.234
SMR,1979,21320.0,10652.0,10668.0,49.7997611185274,,76.122,73.128,79.284,1.634
SOM,1979,5449117.0,2720691.0,2728426.0,91.7633292687004,,47.405,45.967,48.888,7.161
SRB,1979,7541997.0,3651304.0,3890693.0,45.4961939857683,,71.0845853658537,68.368,73.937,1.875
SSD,1979,4232605.0,2059393.0,2173212.0,92.5434207054671,158.3,37.805,37.119,38.435,7.32
STP,1979,96252.0,48986.0,47266.0,98.1186834901097,53.1,59.273,57.462,61.191,6.434
SUR,1979,377602.0,190964.0,186638.0,85.8428813292385,,60.527,57.932,63.602,3.925
SVK,1979,4938973.0,2429326.0,2509647.0,57.7253258631349,20.5,70.7447317073171,67.114,74.557,2.45
SVN,1979,1882599.0,900524.0,982075.0,52.4397580849553,,70.8536585365854,67.0,74.9,2.215
SWE,1979,8293678.0,4112517.0,4181161.0,56.3500483923448,7.4,75.5241463414634,72.49,78.71,1.66
SWZ,1979,577199.0,275250.0,301949.0,106.035067429126,87.6,57.536,55.772,59.147,6.607
SXM,1979,11723.0,5763.0,5960.0,60.3391684901532,,71.839,70.066,73.528,2.629
SYC,1979,62686.0,32308.0,30378.0,79.3642164296546,24.2,68.3445853658537,64.928,71.932,3.66
SYR,1979,8661909.0,4414550.0,4247359.0,106.886488058999,50.8,66.244,63.917,68.891,7.247
TCA,1979,7306.0,3628.0,3678.0,90.3360250065121,30.3,66.772,65.092,68.277,4.43
TCD,1979,4505384.0,2220243.0,2285141.0,97.8676907185345,131.1,43.239,40.705,45.907,6.905
TGO,1979,2839854.0,1402852.0,1437002.0,96.3832493013858,101.7,51.515,50.114,52.901,6.935
THA,1979,44718434.0,22510370.0,22208064.0,74.74891079006,51.9,61.696,58.383,65.291,3.451
TJK,1979,3882691.0,1929624.0,1953067.0,88.8480325994279,96.1,58.523,56.266,60.749,6.311
TKM,1979,2760358.0,1353153.0,1407205.0,84.934236267064,110.7,59.12,55.435,62.776,5.457
TLS,1979,638719.0,310690.0,328029.0,66.7775526403743,,24.172,20.29,29.729,5.142
TON,1979,97544.0,49345.0,48199.0,92.9099754766237,25.0,66.039,63.301,69.266,5.647
TTO,1979,1107639.0,549126.0,558513.0,64.223369129288,37.8,66.422,63.945,68.95,3.126
TUN,1979,6456419.0,3259333.0,3197086.0,85.6562000286978,64.5,62.929,61.385,64.556,5.184
TUR,1979,44510429.0,22621953.0,21888476.0,81.0461143325928,106.9,62.161,58.997,65.944,4.579
TUV,1979,7184.0,3346.0,3838.0,62.7917516428733,54.9,59.879,56.861,62.611,3.645
TZA,1979,18592038.0,9228336.0,9363702.0,99.1954094292139,103.8,50.791,48.86,52.849,7.043
UGA,1979,13002163.0,6438913.0,6563250.0,102.607356633562,125.1,45.385,42.579,48.474,7.142
UKR,1979,49721381.0,22682481.0,27038900.0,49.8940234674101,24.8,69.775,64.549,74.254,1.957
URY,1979,2939903.0,1444001.0,1495902.0,60.0836709812636,39.5,70.255,66.787,73.984,2.711
USA,1979,225055000.0,109502393.0,115552607.0,50.7891686161789,13.1,73.8048780487805,70.0,77.8,1.808
UZB,1979,15215587.0,7561277.0,7654310.0,83.733792744685,100.0,62.707,59.782,65.582,5.159
VCT,1979,103478.0,50752.0,52726.0,98.6542264201655,46.0,69.345,67.926,70.533,4.291
VEN,1979,14834552.0,7451511.0,7383041.0,80.9752144898742,37.5,68.226,65.637,71.011,4.298
