"Data Source","World Development Indicators",

"Last Updated Date","2025-10-07",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Latin America & Caribbean","LCN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.77653537451306","6.57564403562077","","8.43750342824071","8.89469139492553","8.54599418940547","9.0957424027377","9.97306158827998","","9.29490841836988","9.63755622881203","9.4026562149268","8.69047056946231","8.337423034269","7.25330459126955","7.29575144831391","6.70260193373575","7.72594400562551","","6.60130118820209","6.40944505045311","6.25541208365808","6.01035585887134","6.52126124575905","7.59509970566171","7.93795993609847","7.95187413118216","8.12224184234375","10.4818460628989","9.25688637493753","6.93083158385914","6.1472468399571","5.46974052091559",
"Least developed countries: UN classification","LDC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.15","0.52","0.76","1.36","1.02","0.9","1.6","1.34","1.78","1.78","1.27","1.12","1.45","2.11","2.4","2.66","2.46","2.01","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.06","14.661","14.22","13.82","13.03","12.27","11.35","10.6","9.17","8.88","7.74","7.9","8.76","8.22","8.38","7.67","6.5","5.97","5.22","5.85","4.784","4.118","3.88","4.186","4.157","4.519","4.242","4.046","4.318","4.67","5.364","4.981","4.528","","",
"Lower middle income","LMC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.55548922390076","","","","","","4.10027255288659","","","","","4.96271833414246","","","","","3.40198703194013","","3.84118173158652","","","","","","6.49519014150887","6.27903086271451","6.64263249303165","6.15974733735403","4.78811980868988","3.93566413805362","",
"Low & middle income","LMY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.66442568145212","","","","","","4.95506276098884","","","","","5.59599191029306","","","","","4.62144551927688","","4.71888349242235","","","","","","6.25366401318798","6.23250894284353","6.75881403101384","6.43817900651972","","","",
"Lesotho","LSO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","10","","","","","","","","","","","37.94","","27.27","","","","","","","","","35.46","","","","","24.58","","","","","","16.876","","","","","18.701",
"Late-demographic dividend","LTE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.05446811151959","2.83066921781163","3.58211497625556","3.75086057167919","4.04550884335776","4.49977647982479","4.55531276367788","4.85678383640374","5.04200943039421","5.3717903122082","5.18831041347928","5.42155990861088","5.67003965970026","5.75907697472707","5.55376774149528","5.57554079998071","5.23879740557804","4.91414772299327","5.05734018798324","5.34469506054135","4.70118313772642","4.86026256384127","4.74883047157708","4.68254229413207","4.62029237126735","","","4.8845037008598","5.41986329892805","5.56535000813962","6.24045991744637","5.84765707287389","","","",
"Lithuania","LTU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.33","17.54","16.4","14.13","13.711","13.388","15.931","16.84","13.008","12.874","10.684","8.325","5.78","4.25","5.826","13.785","17.814","15.39","13.365","11.77","10.698","9.12","7.862","7.073","6.147","6.255","8.487","7.112","5.955","6.841","7.095",
"Luxembourg","LUX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","3.198","2.628","2.956","2.631","2.465","1.998","1.588","1.607","1.482","2.029","2.33","3.479","2.918","3.286","2.527","2.763","2.39","2.345","1.805","2.621","3.675","5.113","4.488","4.731","4.065","5.06","5.194","4.423","5.122","5.03","6.045","6.044","6.796","6.669","5.523","5.589","5.592","6.766","5.571","4.588","5.184","6.421",
"Latvia","LVA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.93","14.9","14.454","13.79","14.211","13.821","13.829","12.061","11.708","10.033","7.03","6.052","7.739","17.515","19.482","16.206","15.047","11.867","10.846","9.873","9.643","8.715","7.412","6.312","8.098","7.513","6.815","6.465","6.884",
"Macao SAR, China","MAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.01","","","","","4.261","3.225","4.607","6.34","6.874","6.371","6.278","5.995","4.904","4.158","3.822","3.269","2.999","3.58","2.84","2.56","1.97","1.82","1.67","1.81","1.939","1.981","1.803","1.73","2.542","","","","",
"St. Martin (French part)","MAF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","11.503","","","","","14.7","13.9","16.3","15.8","16.98","15.68","15.69","17.931","22.86","17.76","16.67","19.12","13.94","13.58","12.46","11.59","11.92","10.83","11.01","9.67","9.56","9.57","8.96","9.09","8.91","8.99","9.23","9.7","9.46","9.3","","","","","12.28","11.79","","",
"Monaco","MCO","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.6","","","","","","","","","","","","","","","","6.33","","","","","","","","",
"Moldova","MDA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.14","8.539","7.366","6.845","6.378","6.374","5.633","4.26","2.749","2.097","3.024","2.972","2.677","2.189","1.894","1.45","1.781","1.591","1.622","1.239","1.502","1.206","0.794","0.909","1.57","1.427",
"Madagascar","MDG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.35","","5.01","","2.62","","","","","4.28","","0.599","","","1.785","","","","","","","3.186","","",
"Maldives","MDV","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79","","","","","1.97","","","","","","","","","11.697","","","","","3.846","","5.771","","","4.562","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.82191598528999","","","9.83499874047304","","7.97753210072231","","","","10.3268400163941","10.2192357533877","11.0183486654796","10.4415491431332","9.86179962797176","9.84175543106602","7.15333507900509","6.78564938550366","6.26772369473139","6.567356478467","6.83725184056333","6.95352324109867","7.99997234562558","7.59312156968082","7.53553384497107","7.86899878811747","7.41067291913981","","7.21883865145789","7.01559239822504","7.808646401244","7.8527347531515","","","",
"Mexico","MEX","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76","","","3.145","3.235","3.365","4.436","7.095","5.465","4.235","3.733","2.598","2.646","2.757","3.003","3.455","3.937","3.558","3.566","3.628","3.874","5.356","5.303","5.175","4.892","4.921","4.819","4.311","3.853","3.419","3.275","3.477","4.378","3.941","3.174","2.704","2.616",
"Marshall Islands","MHL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","9.73","","","","","","","","12.47","","","","","","","","","","","","","","","","","25.37","","","","","","4.74","","","","","","","","6.342","","9.823","","","",
"Middle income","MIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.64487282552955","","","","","","4.95121959998589","","","","","5.65887827456096","","","","5.58849032195132","4.57662257002751","5.0475301842991","4.77035234707555","4.95972398454186","5.03393697237898","","","","6.28157556491527","6.28509915769113","6.85199533799165","6.44845564220752","","","",
"North Macedonia","MKD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","22","20.9","21.1","21.6","21.7","21.5","21.4","22.6","23.6","24.5","26.3","27.7","30","35.6","38.8","36","34.5","32.4","32.2","30.52","31.94","36.69","37.161","37.32","36.392","35.231","33.93","32.351","33.135","31.502","31.096","29.017","28.215","26.395","24.312","22.857","21.208","17.414","16.575","15.801","14.476","13.174","12.265",
"Mali","MLI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3","","","","","","","8.75","","","11.71","","1.665","8.07","6.9","","6.351","6.375","7.729","1.367","7.414","1.62","3.29","3.528","","2.387","","",
"Malta","MLT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","8.5","","8.1","6.8","4.4","4","3.7","3.9","3.6","4","4.5","4.1","3.7","4.4","5","5.1","5.3","6.324","7.107","6.902","7.488","7.317","6.923","6.798","6.472","5.977","6.896","6.861","6.388","6.203","6.115","5.737","5.389","4.694","4.008","3.956","4.08","4.856","3.754","3.471","3.479","3.115",
"Myanmar","MMR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","3.868","0.766","","1.356","0.767","0.407","1.476","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.81407968618437","","","9.99179852036166","","8.09012052753819","","","","","10.6405614396781","11.3856452341867","10.8104816355002","10.1501044518198","10.27321383258","7.24998374680584","6.90995098082581","6.43902671780276","6.71641516140667","7.03865981068169","7.05287648282677","8.26565807931441","7.85146562030106","7.80950190522732","8.2948823975132","8.03360290395942","","","7.54852605534023","8.26278622223122","8.35855673037176","","","",
"Montenegro","MNE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.31","","19.4","17.15","19.09","19.649","19.759","19.808","19.585","18.054","17.555","17.732","16.082","15.19","15.128","17.878","16.543","14.851","13.146","",
"Mongolia","MNG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.5","","","","","","","6.2","6.768","","","7.193","7.2","5.565","5.86","6.549","4.769","3.905","4.231","4.798","4.861","7.235","6.359","5.377","9.024","6.413","7.871","5.954","5.178","",
"Northern Mariana Islands","MNP","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","11.75","","","","","","","","","","","","","","","","3.83","","","4.57","","8.22","","","","","11.17","","","","","","","","","","","","","","",
"Mozambique","MOZ","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7","","","","","","","","","","","","","","","","","","3.426","","","","","","","6.789","","",
"Mauritania","MRT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","14.14","","","","","","","","","","","25.8","","","","","","","","","","","","","","","","","","","","","","","","9.864","","","","","10.336","","10.416","","","","","",
"Mauritius","MUS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.59","","","","","","9.14","8.205","5.904","8.337","9.524","9.04","8.475","7.17","7.257","7.654","7.447","7.472","7.322","7.467","7.41","6.814","6.752","6.426","6.331","8.626","7.719","6.322","5.571","",
"Malawi","MWI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","5.4","","","","","","","","","","","","","","","","","","","","","","0.942","","","","","","1.736","","4.978","","","","3.77","","","0.907","","","","",
"Malaysia","MYS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","5.136","","","","","","","","","","1.661","","3.4","3.8","5.84","6.92","8.29","7.33","7.26","5.73","4.5","0.481","3.71","4.11","","3.15","2.52","2.45","3.2","3.43","3","3.53","3.48","3.61","3.54","3.53","","3.31","3.34","3.62","3.32","3.05","3.04","3.14","2.88","3.1","3.44","3.41","3.3","3.33","4.54","4.64","3.93","","",
"North America","NAC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8603703841796","7.16085104908465","7.87315728585848","7.34989291267264","6.54555954314501","6.03024492508477","5.86183834660521","5.40301547573426","4.88226202925985","4.55171801715172","4.27316817166147","4.97961964201139","5.97486412366027","6.15326151532504","5.70124819512877","5.25750859640354","4.81614395081572","4.78243165759455","5.83652846325955","9.16994852137916","9.47758645184374","8.80784798616693","7.99588953313322","7.34976348971497","6.26083245211775","5.4606408215288","5.10340701910414","4.57971738602629","4.10721429919148","3.890566885067","8.23059990715153","5.59210979982087","3.83303148633239","3.84073751321764","4.29229186681221",
"Namibia","NAM","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.14","","","19.4","","","24.45","","","20.3","","","","22.09","","","","","","22.12","","16.771","19.028","18.521","","23.352","","19.877","","","","","","",
"New Caledonia","NCL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.64","","","","","","","","16.31","","","","","13.97","","","","","14.59","","","11.676","11.702","10.88","13.558","","10.71","","",
"Niger","NER","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.47","","","","3.1","","","","","","0.316","2.177","","0.524","","","7.769","","0.531","","","0.403","","",
"Nigeria","NGA","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94","","","","","","","","","","","","","","","","","","","","","","","","","3.77","","3.711","4.562","4.311","7.06","8.389","","10.695","","","3.827","3.074","3.454",
"Nicaragua","NIC","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","3.2","4.7","5.8","6","8.66","","","","","","","","","","","","4.12","","7.6","6.41","5.37","5.31","4.89","6.2","8.16","7.83","","5.208","5.28","4.52","4.7","3.9","3.3","5.2","","","","","","",
"Netherlands","NLD","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","6","","5.88","","6.16","","7.92","","11.851","","10.48","","9.898","9.369","8.704","7.671","7.285","5.555","6.287","7.159","7.157","6.421","5.511","4.394","3.622","2.725","2.119","2.554","3.593","4.646","5.872","5.007","4.153","3.658","4.352","4.991","4.977","5.821","7.241","7.419","6.872","6.007","4.837","3.832","3.379","3.82","4.209","3.526","3.535","3.639",
"Norway","NOR","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","1.67","1.55","1.48","2.29","1.76","1.46","1.8","1.99","1.65","2.03","1.7","2.04","2.9","2.32","1.79","2.03","3.02","4.83","5.229","5.467","5.915","5.944","5.415","6.307","5.036","4.687","3.737","3.247","3.458","3.738","4.022","4.221","4.256","4.381","3.397","2.493","2.521","3.1","3.527","3.196","3.129","3.425","3.486","4.296","4.68","4.164","3.801","3.684","4.424","4.359","3.231","3.574","3.982",
"Nepal","NPL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","","","1.85","","","","","","","","","1.378","","","","","","","3.1","","10.66","","","","","","","",
"Nauru","NRU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.76","","","","8.256","","","","","22.96","","13.282","","","","","","","","5.056","","","",
"New Zealand","NZL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.186","4.214","5.77","7.305","7.971","10.611","10.673","9.799","8.361","6.462","6.298","6.848","7.725","7.036","6.137","5.448","5.285","4.751","4.012","3.813","3.851","3.606","4.037","5.866","6.211","6.034","6.491","5.84","5.431","5.407","5.145","4.737","4.329","4.106","4.596","3.783","3.299","3.734","4.724",
"OECD members","OED","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.95584376330512","6.53384379460425","7.24811391809182","7.66569196489358","7.78880838551489","7.5524508771652","7.51892837431564","7.23341096438632","7.19792255660025","7.15547439470993","6.7083838866833","6.61573849549144","7.12657014692963","7.25979162567432","7.12723663112606","6.82006078514588","6.17699509249115","5.84731845213217","6.17229717949343","8.34405492532614","8.50938629784569","8.11159098780145","8.10360485294997","8.00623981734089","7.41428538745077","6.86081831055774","6.43822553457877","5.91813769341954","5.4763684976539","5.38832311791288","7.13619108518883","6.19303471200932","4.98767427204102","4.81997764302293","4.88810653452112",
"Oman","OMN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.142","","","","","","","","3.266","","1.8","","2.94","1.9","3.3","","",
"Other small states","OSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46183712056123","","","","","","","","","9.61100791731975","","","","","8.54557455459121","","","",
"Pakistan","PAK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","2.09","2.15","2","1.67","1.7","1.9","1.9","4.18","4.12","4.01","3.82","3.82","4.3","4.16","3.97","3.97","3.05","2.16","2.03","1.97","5.85","5.18","4.28","4.26","5.03","4.79","5.81","5.7","5.35","7.16","6.88","7.83","7.49","7.4","7.05","0.582","0.398","0.423","0.535","0.653","0.796","3.667","2.954","1.827","3.566","2.285","","4.083","4.83","6.74","6.338","","","",
"Panama","PAN","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","7.1","7.6","6.79","6.99","5.8","6.41","6.67","8.73","8.06","8.78","","","8.41","9.71","10.08","12.34","10.53","11.84","16.33","16.31","11.6","16.12","14.67","13.26","14","14.01","14.32","13.37","14.02","11.75","13.53","14.71","14.11","13.62","12.44","10.33","9.11","6.78","4.868","6.56","5.832","3.922","3.714","3.732","4.444","4.402","4.843","5.461","5.313","6.409","18.548","10.293","8.281","6.678","8.607",
"Peru","PER","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","5.9","4.84","4.57","4.4","4.23","4","4.92","5.2","5.82","6.5","7.12","6.97","6.77","6.98","9.2","10.5","11.79","5.32","3.63","","7.92","8.6","5.8","9.4","9.87","","","7.07","4.828","4.971","4.367","4.069","4.848","4.84","4.151","4.707","4.866","4.172","4.078","4.025","3.964","3.595","3.477","3.238","3.575","3.208","3.272","3.741","3.691","3.492","3.379","7.179","5.097","4.291","4.899","5.199",
"Philippines","PHL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","6.7","","5.28","5.36","4.77","3.21","3.83","4.8","4.47","4","3.5","4.75","5.36","5.5","4.89","7.03","6.07","6.43","9.1","8.34","8.42","8.13","10.598","9.866","9.289","9.483","9.526","8.564","8.777","10.254","9.809","11.189","3.698","","3.527","3.554","3.795","4.052","3.434","3.72","3.858","3.605","3.592","3.504","3.497","3.6","3.068","2.695","2.552","2.338","2.237","2.522","3.398","2.598","2.409","",
"Palau","PLW","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.76","","","","","7.03","","","","","3.3","","","","","4.18","","","","","","","","","1.357","","","","","","0.765","","","","",
"Papua New Guinea","PNG","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7","","","","","","","","","","2.92","","","","","","","","","","2.002","2.62","","","","","","","","","","","2.689","","",
"Poland","POL","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.645","14.011","14.438","13.339","12.343","10.964","9.935","12.29","14.928","18.435","20.211","19.899","18.822","17.592","13.794","9.551","7.069","8.131","9.578","9.576","10.031","10.293","8.971","7.475","6.141","4.867","3.835","3.267","3.155","3.268","2.811","2.743","2.807",
"Pre-demographic dividend","PRE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","11.52","11.83","11.61","13.13","","19.65","19.04","16.73","14.53","17.1","17.83","19.91","22.24","20","20.67","19.53","17.01","15.01","14.6","14.52","16.18","16.93","16.91","14.6","13.93","13.64","13.8","13.46","11.81","10.08","11.4","11.94","11.78","10.31","11.35","11.01","10.93","11.48","15","16.1","15.7","14.5","14.3","13.9","12","11.8","10.8","9.2","8.3","15.34","7.9","6","","",
"Korea, Dem. People's Rep.","PRK","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","1.77","4.5","6.4","","7.89","7.94","","","","7.3","","8.18","8.698","7.377","6.008","5.13","4.645","3.919","3.985","5.301","6.709","7.064","7.298","6.571","4.64","4.579","3.806","3.829","4.497","6.132","6.319","7.582","7.649","7.965","7.553","9.432","10.771","12.715","15.509","16.237","13.88","12.405","11.058","8.878","6.966","6.422","6.85","6.712","6.138","6.498","6.427",
"Paraguay","PRY","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","5.69","4.11","","5.61","8.25","7.33","5.13","6.1","5.51","4.72","5.62","5.8","5.1","4.98","5.06","4.41","3.4","8.15","5.36","4.417","5.343","7.61","6.206","9.393","6.814","6.513","4.825","5.277","4.713","4.415","5.46","4.569","4.67","4.085","4.385","5.034","4.556","5.255","6.138","6.217","6.595","7.548","7.311","6.755","5.794","5.686",
"West Bank and Gaza","PSE","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.625","21.493","27.465","23.004","23.215","20.016","19.014","18.282","22.913","20.452","21.416","17.597","19.202","19.894","20.526","23.005","23.939","25.677","26.256","25.34","25.895","26.39","24.42","","31.436",
"Pacific island small states","PSS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.82476775138897","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.74148999670438","6.54006873388559","7.10376329342928","7.62694601804194","7.63830342662931","7.19139571184365","7.31667182925718","7.1791720913757","7.22645961773398","6.96118028754254","6.37422962529957","6.2575250808027","6.62772807802489","6.71830976672885","6.52079611044419","6.25897951687104","5.92874539242097","5.51142417110953","5.84600871774736","8.07190101324186","8.36792705755403","8.00687781646713","8.06410276843656","7.96155747571102","7.41297901474111","6.83968494118501","6.41162039704017","5.85148859657059","5.30548588604716","4.96888495981394","6.76803980003266","5.84266610486536","4.55229872598313","4.49459506917385","4.6277406196616",
"French Polynesia","PYF","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.7","","","","","","","","","","","","","","11.71","","","","","11.74","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48","","0.87","0.52","0.31","0.31","0.45","0.56","0.48","0.28","0.2","0.17","0.15","0.14","0.11","0.1","0.14","0.14","0.13","","",
"Romania","ROU","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26","","8.17","8.01","6.74","5.515","5.63","6.239","6.969","6.561","8.112","6.95","7.719","7.174","7.27","6.413","5.787","6.859","6.959","7.177","6.794","7.096","6.802","6.812","5.901","4.927","4.187","3.912","5.035","5.59","5.614","5.589","5.43",
"Russian Federation","RUS","Unemployment, total (% of total labor force) (national estimate)","SL.UEM.TOTL.NE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.181","5.883","8.131","9.449","9.665","11.813","12.068","12.381","10.719","9.052","7.958","8.302","8.103","7.166","7.162","6.101","6.325","8.458","7.407","6.571","5.484","5.513","5.212","5.615","5.591","5.238","4.871","4.513","5.62","4.749","3.867","3.076","2.43",
